item_id,location_id,customer_id,sale_date,units_sold,total_sales_value
p-45,l-8,c-196,2023-03-16,10,46.92
p-24,l-25,c-5,2024-04-03,3,13.36
p-29,l-20,c-100,2023-10-21,11,47.13
p-22,l-36,c-145,2023-10-29,2,4.16
p-6,l-6,c-117,2023-09-19,20,31.5
p-22,l-40,c-185,2024-12-20,19,158.13
p-48,l-27,c-192,2023-11-02,14,50.58
p-10,l-19,c-103,2024-07-19,12,78.47
p-38,l-11,c-104,2024-11-02,9,29.49
p-12,l-23,c-25,2025-11-26,3,4.54
p-23,l-42,c-146,2024-11-07,17,19.98
p-44,l-38,c-27,2023-06-30,12,12.81
p-48,l-29,c-58,2023-02-25,9,58.99
p-12,l-3,c-185,2023-01-17,7,41.84
p-26,l-38,c-174,2024-02-09,4,11.64
p-37,l-2,c-195,2023-03-03,2,17.14
p-29,l-25,c-77,2024-02-08,4,32.39
p-10,l-22,c-182,2025-10-17,2,19.47
p-23,l-13,c-181,2025-10-25,4,11.27
p-45,l-38,c-179,2024-12-05,17,20.49
p-9,l-23,c-96,2024-03-26,7,64.43
p-2,l-30,c-89,2023-10-26,13,96.98
p-32,l-40,c-107,2025-06-27,19,65.24
p-27,l-40,c-100,2023-02-08,5,26.65
p-49,l-24,c-196,2024-03-07,18,46.13
p-11,l-20,c-20,2025-02-02,1,6.4
p-20,l-47,c-13,2023-05-09,20,128.84
p-45,l-18,c-137,2025-01-28,4,30.8
p-24,l-13,c-66,2024-01-21,18,145.27
p-26,l-19,c-183,2024-12-06,4,37.11
p-3,l-16,c-118,2023-06-29,9,28.25
p-4,l-23,c-200,2024-06-19,3,8.2
p-44,l-17,c-112,2025-11-28,7,26.63
p-50,l-5,c-76,2025-06-18,1,9.57
p-2,l-42,c-137,2024-10-27,2,12.9
p-9,l-35,c-92,2025-08-18,14,69.56
p-38,l-11,c-170,2024-01-05,5,35.69
p-16,l-7,c-3,2025-12-30,18,21.83
p-4,l-37,c-165,2024-01-09,15,66
p-24,l-48,c-170,2023-06-28,9,31.89
p-35,l-23,c-150,2023-06-19,1,3.93
p-27,l-3,c-70,2025-04-14,18,53.2
p-43,l-30,c-39,2025-10-12,6,6.29
p-16,l-3,c-157,2024-04-13,3,9.57
p-11,l-24,c-162,2023-04-08,14,84.58
p-50,l-31,c-7,2025-08-06,7,58.12
p-41,l-13,c-47,2025-05-18,8,70.62
p-12,l-19,c-107,2024-01-29,3,17.22
p-43,l-15,c-189,2023-09-22,5,8.4
p-26,l-16,c-198,2025-11-23,11,17.77
p-13,l-43,c-65,2025-01-07,14,118.04
p-19,l-6,c-186,2023-10-14,2,13.77
p-10,l-34,c-133,2025-02-04,15,67.88
p-46,l-16,c-68,2025-05-24,19,135.12
p-14,l-27,c-170,2023-02-07,7,33.82
p-41,l-33,c-58,2023-01-13,13,66.77
p-49,l-9,c-197,2024-03-16,12,34.62
p-46,l-12,c-14,2024-12-04,20,126.45
p-29,l-9,c-95,2024-08-07,10,60.3
p-4,l-20,c-86,2025-05-20,15,53.54
p-45,l-19,c-147,2025-10-21,20,112.8
p-10,l-16,c-71,2025-10-07,16,42.91
p-43,l-31,c-41,2024-12-26,18,142.49
p-5,l-2,c-12,2025-07-15,19,20.55
p-15,l-40,c-158,2024-01-26,1,8.17
p-25,l-28,c-153,2025-11-18,17,146.11
p-2,l-39,c-30,2024-04-03,10,19.2
p-1,l-45,c-50,2024-07-29,8,22.4
p-48,l-33,c-189,2024-12-06,12,88.37
p-29,l-30,c-133,2024-07-18,12,68.88
p-44,l-23,c-184,2025-11-29,11,12.59
p-49,l-22,c-85,2023-07-15,1,3.97
p-19,l-27,c-7,2023-08-28,15,68.63
p-10,l-38,c-51,2023-05-03,19,57.68
p-40,l-13,c-175,2023-06-26,6,43.75
p-41,l-21,c-1,2024-04-17,4,21.48
p-15,l-49,c-132,2025-08-08,1,8.78
p-45,l-1,c-53,2025-07-27,4,39.25
p-4,l-30,c-129,2023-03-30,16,98.84
p-46,l-38,c-144,2025-09-28,17,102.03
p-3,l-9,c-63,2024-10-27,14,105.57
p-41,l-47,c-3,2023-04-03,9,17.1
p-43,l-25,c-53,2025-03-22,9,31.18
p-21,l-48,c-124,2024-09-01,10,47.51
p-35,l-29,c-4,2025-06-14,13,51.13
p-11,l-1,c-125,2025-03-07,8,10.69
p-2,l-4,c-76,2025-10-24,10,92.08
p-10,l-13,c-37,2023-10-08,3,13.17
p-13,l-42,c-166,2024-01-31,4,33.25
p-10,l-24,c-135,2024-02-21,11,36.58
p-6,l-24,c-178,2024-08-12,15,71.87
p-5,l-21,c-167,2024-06-15,9,77.4
p-27,l-41,c-15,2023-06-04,11,19.73
p-23,l-13,c-127,2024-06-02,2,10.29
p-3,l-4,c-17,2025-11-07,15,22.97
p-24,l-29,c-4,2024-03-20,2,17.16
p-8,l-43,c-97,2025-02-06,10,25.57
p-31,l-14,c-65,2023-12-08,1,3.85
p-3,l-37,c-39,2025-10-07,19,102.33
p-47,l-44,c-74,2024-05-23,16,125.81
p-6,l-20,c-94,2024-09-22,1,2.83
p-8,l-1,c-183,2024-01-09,18,117.24
p-43,l-39,c-84,2025-06-20,14,102.37
p-32,l-48,c-121,2023-02-22,14,19.35
p-37,l-23,c-120,2024-07-02,6,8.08
p-24,l-37,c-95,2024-09-02,8,76.73
p-21,l-38,c-142,2024-08-30,6,17.18
p-16,l-26,c-78,2025-05-07,20,23.08
p-45,l-26,c-24,2025-12-31,9,56.95
p-36,l-41,c-55,2025-11-27,2,15.52
p-33,l-16,c-176,2025-12-18,9,63.28
p-32,l-45,c-27,2024-04-30,10,18.12
p-41,l-34,c-5,2023-03-12,8,9.22
p-23,l-16,c-72,2025-06-09,3,6.38
p-1,l-7,c-45,2025-07-26,18,34.36
p-20,l-26,c-135,2025-05-04,16,47.2
p-37,l-49,c-139,2025-02-28,7,45.57
p-2,l-44,c-76,2023-06-06,6,52.47
p-46,l-33,c-40,2024-05-24,4,31.52
p-11,l-20,c-85,2023-06-26,20,123.72
p-45,l-18,c-156,2024-02-16,17,134.08
p-44,l-33,c-98,2023-12-30,8,20.93
p-14,l-17,c-123,2024-09-08,4,18.39
p-9,l-44,c-48,2025-10-03,16,86.52
p-6,l-44,c-157,2025-07-28,12,115.24
p-43,l-24,c-11,2024-01-07,20,63.47
p-43,l-5,c-163,2023-05-19,10,18.08
p-29,l-10,c-64,2025-05-21,14,24.69
p-28,l-31,c-77,2024-06-01,10,74.4
p-36,l-13,c-199,2023-10-02,7,69.91
p-37,l-9,c-63,2023-09-12,13,110.98
p-4,l-16,c-129,2024-09-14,6,56.9
p-35,l-21,c-159,2024-06-05,20,102.31
p-32,l-11,c-196,2023-07-10,3,14.68
p-35,l-18,c-24,2025-01-11,2,4.89
p-19,l-19,c-149,2024-08-21,9,44.28
p-43,l-28,c-184,2023-09-17,20,88.87
p-35,l-5,c-3,2024-07-13,15,89.39
p-37,l-24,c-185,2024-01-08,10,56.69
p-15,l-21,c-46,2025-10-12,2,3.6
p-32,l-10,c-88,2025-03-27,18,77.38
p-7,l-4,c-154,2023-12-28,19,94.13
p-35,l-10,c-172,2023-06-11,17,34.32
p-7,l-15,c-143,2025-07-25,18,124.31
p-36,l-6,c-1,2024-12-28,4,15.25
p-18,l-14,c-139,2025-02-24,13,44.91
p-10,l-3,c-196,2023-05-28,5,49.99
p-24,l-48,c-79,2024-10-02,17,141.21
p-47,l-14,c-165,2025-03-26,2,11.14
p-43,l-36,c-4,2025-10-28,18,155.91
p-2,l-35,c-169,2024-08-12,11,79.27
p-50,l-27,c-96,2023-04-20,11,36.46
p-20,l-17,c-148,2024-07-14,8,48.6
p-20,l-20,c-76,2025-06-09,9,20.96
p-12,l-36,c-63,2025-12-20,10,18.61
p-49,l-23,c-147,2025-10-20,4,11.1
p-1,l-31,c-67,2025-02-14,19,168.41
p-40,l-17,c-40,2025-11-14,19,103.79
p-5,l-4,c-33,2024-03-29,3,26.27
p-37,l-15,c-124,2024-09-21,11,39.93
p-12,l-50,c-16,2024-04-01,10,21.39
p-47,l-46,c-58,2025-03-19,5,49.98
p-7,l-3,c-115,2025-10-07,11,39.67
p-29,l-29,c-130,2023-11-10,3,9.62
p-13,l-30,c-64,2025-08-11,18,146.77
p-15,l-35,c-180,2024-05-27,5,44.89
p-41,l-1,c-120,2024-04-06,9,64.68
p-41,l-32,c-100,2025-11-24,7,61.53
p-47,l-48,c-154,2025-07-29,20,81.61
p-12,l-24,c-157,2025-02-26,7,16.4
p-7,l-30,c-188,2023-05-01,14,61.09
p-9,l-17,c-84,2025-12-12,12,102.55
p-19,l-45,c-53,2025-01-24,19,47.53
p-42,l-37,c-27,2024-03-19,4,4.06
p-19,l-27,c-18,2023-03-13,19,113.75
p-44,l-15,c-163,2023-04-16,18,59.25
p-7,l-29,c-106,2025-01-13,12,107.46
p-29,l-42,c-106,2023-02-21,8,76.11
p-29,l-2,c-30,2023-11-23,7,36.74
p-2,l-40,c-166,2024-05-20,9,19.14
p-18,l-46,c-61,2023-04-23,1,9.93
p-1,l-4,c-12,2025-08-31,13,113.36
p-11,l-50,c-139,2025-02-09,7,33.56
p-47,l-29,c-7,2025-03-09,10,43.25
p-7,l-36,c-122,2024-04-25,10,51.56
p-45,l-14,c-119,2025-06-12,8,57.56
p-19,l-32,c-7,2024-03-03,14,93.95
p-2,l-36,c-27,2024-03-11,10,95.56
p-5,l-25,c-112,2024-09-05,14,104.53
p-49,l-38,c-144,2024-10-05,8,8.21
p-14,l-9,c-141,2024-06-16,15,80.66
p-23,l-20,c-3,2025-02-25,12,114.37
p-44,l-47,c-118,2024-06-05,5,25.16
p-33,l-25,c-3,2025-07-13,20,34
p-2,l-30,c-35,2023-03-06,12,42.62
p-18,l-25,c-87,2024-09-09,13,127.1
p-19,l-47,c-134,2024-06-18,10,87.15
p-30,l-14,c-94,2024-05-12,12,61.52
p-41,l-44,c-46,2025-03-11,7,59.69
p-50,l-50,c-80,2023-09-17,3,20.72
p-37,l-1,c-194,2025-12-05,14,56.46
p-38,l-15,c-68,2025-02-24,3,10.48
p-37,l-24,c-113,2023-02-18,8,74.08
p-16,l-26,c-170,2024-05-18,8,57.5
p-17,l-5,c-143,2025-06-30,7,55.59
p-39,l-37,c-142,2025-08-12,8,24.8
p-45,l-36,c-147,2023-10-06,19,141.38
p-39,l-38,c-71,2023-04-20,1,6.62
p-27,l-24,c-185,2025-05-22,4,8.55
p-39,l-50,c-111,2023-09-27,4,17.34
p-6,l-18,c-135,2025-02-15,9,78.56
p-24,l-43,c-11,2023-01-11,4,6.01
p-38,l-35,c-111,2025-08-24,4,8.87
p-11,l-13,c-187,2023-02-05,9,61.92
p-3,l-48,c-81,2023-10-15,10,75.49
p-17,l-41,c-7,2025-11-27,6,58.69
p-41,l-6,c-100,2023-03-04,12,19.19
p-30,l-23,c-175,2023-03-17,12,21.04
p-1,l-26,c-82,2025-02-19,10,70.03
p-45,l-34,c-116,2025-02-01,16,111.51
p-26,l-23,c-100,2024-07-11,20,111.43
p-25,l-30,c-102,2023-03-11,17,129.31
p-30,l-36,c-135,2023-05-07,20,24.33
p-12,l-19,c-142,2024-08-03,10,52.61
p-24,l-47,c-32,2025-04-10,10,40.44
p-4,l-6,c-44,2024-09-23,5,37.68
p-6,l-24,c-183,2023-02-25,17,30.12
p-48,l-43,c-171,2023-08-08,18,89.6
p-5,l-11,c-183,2023-10-05,18,57.58
p-2,l-44,c-120,2025-06-09,5,26.12
p-47,l-30,c-15,2024-08-18,3,5.33
p-48,l-29,c-168,2024-05-12,20,37.85
p-18,l-40,c-105,2024-07-06,17,52.43
p-16,l-2,c-113,2025-01-20,6,36.87
p-24,l-20,c-148,2025-11-02,13,59.23
p-47,l-15,c-31,2023-07-21,19,175.56
p-43,l-47,c-44,2023-06-28,12,101.57
p-10,l-23,c-183,2025-02-02,1,5.75
p-24,l-18,c-174,2024-09-07,13,41.59
p-32,l-33,c-88,2024-10-10,16,65.95
p-44,l-13,c-172,2024-01-25,17,156.23
p-19,l-39,c-183,2023-03-12,13,104.16
p-4,l-8,c-2,2025-03-05,8,26.31
p-42,l-47,c-44,2025-03-19,18,90.87
p-42,l-37,c-149,2023-02-14,16,42.82
p-25,l-45,c-183,2024-05-19,14,103.94
p-13,l-45,c-71,2025-01-14,16,143.68
p-8,l-21,c-71,2025-10-14,17,162.4
p-27,l-36,c-117,2025-12-15,8,39.22
p-2,l-26,c-34,2024-12-26,11,104.05
p-31,l-29,c-144,2024-04-14,18,50.28
p-30,l-7,c-184,2025-01-28,20,173.43
p-49,l-1,c-177,2024-01-09,5,46.75
p-4,l-28,c-136,2024-08-25,1,2.57
p-46,l-40,c-13,2023-01-04,4,25.2
p-11,l-49,c-187,2023-03-14,3,9.69
p-31,l-47,c-37,2025-10-16,17,81.14
p-42,l-40,c-49,2023-12-04,14,74.75
p-30,l-37,c-174,2023-10-05,1,2.6
p-4,l-12,c-22,2023-04-26,16,59.53
p-14,l-17,c-2,2023-11-04,6,42.35
p-3,l-39,c-118,2023-07-29,8,49.57
p-15,l-1,c-86,2023-04-17,6,22.68
p-46,l-39,c-57,2024-05-01,19,36.21
p-34,l-6,c-21,2023-07-15,2,10.28
p-39,l-7,c-95,2025-11-23,4,8.56
p-9,l-3,c-17,2023-08-14,8,77.03
p-7,l-40,c-135,2023-11-14,5,5.22
p-35,l-28,c-18,2025-10-06,3,5.87
p-12,l-5,c-84,2024-01-26,13,83.17
p-39,l-41,c-143,2024-07-16,8,46.03
p-41,l-39,c-115,2024-11-24,9,54.47
p-45,l-2,c-172,2024-11-29,7,42.48
p-31,l-44,c-105,2025-12-07,16,75.2
p-40,l-37,c-72,2025-12-08,7,27.7
p-33,l-13,c-153,2023-07-11,4,19.05
p-14,l-17,c-155,2023-03-09,2,10.54
p-31,l-24,c-51,2025-12-11,9,75.43
p-42,l-18,c-51,2023-01-05,19,66.01
p-1,l-48,c-85,2024-04-22,20,198.82
p-26,l-45,c-8,2024-02-12,16,128.67
p-9,l-11,c-110,2024-02-13,12,75.66
p-26,l-8,c-38,2023-07-12,18,162.68
p-4,l-10,c-31,2023-09-30,10,78.53
p-1,l-7,c-79,2024-09-22,8,34.6
p-5,l-17,c-164,2024-12-17,1,4.34
p-26,l-45,c-116,2024-06-27,4,23.84
p-37,l-10,c-39,2024-04-20,13,53.08
p-23,l-11,c-77,2023-07-17,1,5.63
p-32,l-25,c-158,2023-09-08,18,130.44
p-37,l-37,c-192,2025-01-15,17,75.45
p-45,l-38,c-4,2025-02-18,2,14.22
p-1,l-40,c-16,2023-01-20,7,9.34
p-7,l-35,c-28,2024-11-08,15,139.94
p-31,l-38,c-144,2024-10-23,7,47.81
p-37,l-23,c-71,2023-06-08,12,98.81
p-47,l-36,c-186,2023-04-01,8,24.67
p-6,l-49,c-12,2025-05-11,16,117.84
p-25,l-41,c-107,2023-04-06,2,9.33
p-49,l-37,c-3,2025-07-08,5,49.48
p-44,l-12,c-85,2024-07-10,7,52.19
p-46,l-19,c-128,2025-03-04,6,9.88
p-34,l-22,c-27,2024-02-28,1,7.92
p-50,l-11,c-21,2024-06-07,20,175.44
p-26,l-35,c-136,2025-06-14,14,57.82
p-2,l-8,c-200,2023-07-02,2,3.61
p-12,l-43,c-105,2025-08-14,6,42.35
p-8,l-9,c-130,2023-05-16,18,110.82
p-22,l-15,c-167,2023-07-27,20,36.58
p-37,l-36,c-27,2025-02-12,3,21.29
p-29,l-34,c-108,2025-05-24,9,17.42
p-49,l-35,c-194,2023-07-24,13,127.85
p-50,l-25,c-29,2024-02-10,1,6.35
p-14,l-40,c-132,2024-12-15,19,119.88
p-17,l-49,c-55,2023-01-14,5,37.95
p-16,l-3,c-172,2024-11-26,15,68.57
p-50,l-2,c-71,2024-09-24,1,5.42
p-35,l-12,c-184,2024-03-29,11,77.34
p-15,l-14,c-198,2023-04-23,19,174.63
p-18,l-18,c-14,2025-03-15,2,2.56
p-31,l-9,c-146,2024-03-06,4,17.92
p-49,l-18,c-9,2024-01-12,11,42.87
p-36,l-7,c-19,2023-02-16,16,135.21
p-2,l-4,c-154,2024-02-17,17,41.25
p-5,l-20,c-166,2024-03-01,1,8.24
p-32,l-33,c-165,2025-10-12,10,65.47
p-23,l-47,c-179,2025-08-03,2,14.45
p-39,l-39,c-2,2023-04-13,4,36.74
p-27,l-4,c-90,2024-11-30,3,27.73
p-14,l-35,c-46,2024-08-31,5,43.61
p-8,l-33,c-46,2023-07-02,14,82.43
p-5,l-40,c-1,2023-06-29,14,102.27
p-49,l-27,c-105,2025-10-02,3,10.07
p-31,l-22,c-165,2023-01-27,2,15.02
p-15,l-12,c-101,2025-12-12,3,3.78
p-8,l-14,c-170,2023-12-10,5,21.64
p-20,l-38,c-58,2023-08-27,14,14.26
p-41,l-5,c-86,2023-09-07,16,159.15
p-40,l-17,c-50,2025-03-05,7,41.4
p-48,l-30,c-164,2025-02-24,4,30.14
p-7,l-18,c-169,2024-05-13,20,81.55
p-29,l-9,c-79,2023-02-26,11,83.66
p-34,l-39,c-131,2023-07-29,12,58.85
p-12,l-10,c-102,2023-08-18,3,4.12
p-46,l-44,c-36,2025-10-11,19,134.94
p-40,l-41,c-141,2025-01-08,14,93.36
p-21,l-39,c-29,2023-02-28,13,61.13
p-35,l-15,c-32,2025-02-16,16,40.61
p-29,l-31,c-193,2025-10-13,11,42.47
p-20,l-15,c-97,2025-03-25,13,124.4
p-16,l-29,c-1,2025-06-11,18,64.57
p-36,l-33,c-3,2025-03-21,14,116.89
p-39,l-33,c-64,2023-09-29,3,10.72
p-18,l-15,c-122,2023-05-28,14,132.35
p-16,l-32,c-146,2023-02-14,18,161.77
p-20,l-19,c-182,2023-10-05,20,96.5
p-13,l-38,c-151,2023-09-06,4,27.84
p-40,l-41,c-114,2023-05-17,2,10.04
p-50,l-42,c-15,2023-07-08,10,19.13
p-21,l-25,c-107,2025-04-19,13,103.89
p-36,l-11,c-184,2023-05-17,19,135.76
p-19,l-45,c-118,2025-03-05,11,94.2
p-48,l-23,c-143,2025-07-06,12,44.42
p-49,l-45,c-22,2025-09-09,12,73.2
p-28,l-10,c-200,2025-12-11,11,52.75
p-18,l-45,c-140,2025-04-18,15,63.52
p-34,l-19,c-106,2025-08-12,19,158.72
p-8,l-30,c-64,2024-04-11,16,131.54
p-46,l-3,c-79,2025-05-21,12,88.29
p-16,l-45,c-43,2023-03-19,14,137.47
p-36,l-38,c-64,2025-10-24,8,10.46
p-22,l-25,c-97,2023-10-12,15,105.43
p-17,l-10,c-165,2023-09-21,3,11.67
p-41,l-8,c-199,2024-09-04,12,79.49
p-32,l-11,c-172,2025-02-15,14,101.75
p-37,l-18,c-120,2025-04-28,10,72.12
p-19,l-29,c-55,2023-02-03,8,77.36
p-11,l-30,c-128,2025-02-20,1,7.44
p-12,l-15,c-146,2023-08-02,15,63.85
p-44,l-37,c-197,2025-06-04,1,1.36
p-44,l-31,c-149,2023-06-09,10,41.78
p-30,l-37,c-135,2023-03-06,6,31.43
p-32,l-25,c-132,2023-12-08,5,36.2
p-47,l-47,c-1,2024-01-20,13,122.23
p-3,l-16,c-157,2024-07-31,16,62.39
p-11,l-6,c-123,2024-05-23,10,48.26
p-29,l-3,c-25,2025-07-13,16,128.06
p-48,l-6,c-6,2023-05-01,5,6.14
p-22,l-24,c-8,2024-09-22,8,43.92
p-35,l-16,c-114,2025-06-07,17,80.08
p-34,l-33,c-132,2025-05-01,11,15.2
p-35,l-19,c-44,2025-10-18,9,77.99
p-31,l-1,c-103,2025-02-12,2,8.32
p-16,l-33,c-163,2023-05-13,15,104.38
p-50,l-26,c-67,2025-03-29,13,31.65
p-22,l-15,c-98,2024-12-07,15,93.97
p-14,l-48,c-77,2024-11-03,20,52.27
p-50,l-42,c-199,2023-01-31,10,93.31
p-33,l-29,c-66,2025-11-20,18,60.95
p-22,l-28,c-92,2025-11-18,16,33.84
p-36,l-20,c-43,2023-01-11,17,146.1
p-21,l-20,c-41,2023-12-11,4,4.17
p-3,l-28,c-22,2025-11-19,16,39.32
p-24,l-47,c-89,2023-10-07,1,7.61
p-50,l-46,c-83,2023-08-23,2,8.35
p-2,l-32,c-37,2024-03-29,10,31.2
p-33,l-42,c-52,2023-03-05,8,65.97
p-24,l-42,c-40,2024-09-12,18,151.63
p-39,l-49,c-44,2024-08-06,6,51.69
p-23,l-4,c-105,2025-07-18,19,104.96
p-26,l-12,c-94,2025-01-27,11,30.73
p-25,l-38,c-100,2023-06-25,2,14.54
p-27,l-24,c-48,2025-03-31,11,22.97
p-20,l-43,c-154,2023-06-16,17,19.39
p-33,l-2,c-48,2024-12-12,17,132.57
p-33,l-23,c-183,2023-10-23,6,26.95
p-17,l-18,c-187,2023-09-21,6,18.74
p-15,l-9,c-96,2023-12-28,9,61.53
p-21,l-30,c-33,2024-07-19,10,61.63
p-49,l-35,c-78,2024-10-04,14,124.84
p-39,l-25,c-51,2024-01-20,18,34.17
p-4,l-50,c-51,2025-02-27,18,74.91
p-7,l-33,c-136,2025-01-13,6,34.84
p-9,l-36,c-170,2024-09-07,20,132.56
p-8,l-22,c-93,2023-12-17,13,116.25
p-22,l-1,c-178,2023-05-03,8,42.13
p-18,l-29,c-132,2023-10-30,2,11.05
p-34,l-34,c-87,2025-02-12,9,20.42
p-47,l-10,c-57,2024-06-08,4,15.21
p-17,l-25,c-119,2025-04-21,20,130.42
p-43,l-36,c-134,2024-07-13,14,99.59
p-7,l-46,c-89,2023-03-17,8,21.45
p-36,l-21,c-7,2025-02-05,4,14.32
p-40,l-46,c-146,2024-04-14,18,53.63
p-37,l-39,c-190,2024-06-15,15,114.5
p-25,l-19,c-169,2023-06-29,18,52.18
p-45,l-20,c-200,2023-07-14,3,23.38
p-41,l-2,c-61,2025-09-12,14,28.64
p-10,l-16,c-70,2025-01-09,19,42.63
p-30,l-4,c-195,2024-12-19,4,10.87
p-36,l-41,c-103,2025-04-18,15,63.65
p-44,l-37,c-195,2025-10-03,17,61.17
p-44,l-16,c-33,2025-12-22,2,13.4
p-11,l-22,c-123,2024-04-13,19,20.93
p-2,l-14,c-139,2024-11-18,13,129.71
p-26,l-8,c-190,2024-04-27,20,39.76
p-6,l-45,c-3,2023-11-20,9,54.66
p-19,l-5,c-33,2024-12-03,3,21.63
p-15,l-16,c-173,2024-04-07,13,78.24
p-12,l-2,c-83,2024-03-21,8,40.86
p-49,l-42,c-1,2023-11-26,1,3.15
p-38,l-12,c-153,2024-08-31,1,9.23
p-7,l-26,c-151,2023-06-29,5,7.24
p-33,l-20,c-191,2023-07-07,17,18.96
p-50,l-43,c-64,2024-04-03,18,109.02
p-41,l-22,c-102,2025-09-04,6,11.82
p-30,l-21,c-4,2025-08-24,11,33.16
p-27,l-18,c-109,2024-08-19,9,46.34
p-36,l-21,c-93,2023-12-21,4,20.18
p-27,l-46,c-115,2024-03-06,13,39.9
p-28,l-21,c-120,2024-05-20,13,42.8
p-49,l-30,c-65,2025-05-07,15,62.79
p-38,l-32,c-69,2025-11-07,9,14.62
p-12,l-8,c-17,2023-09-25,11,37.29
p-6,l-11,c-61,2023-12-26,6,38.31
p-15,l-44,c-73,2025-05-25,18,165.64
p-27,l-13,c-124,2025-11-15,15,71.25
p-32,l-47,c-133,2025-01-05,17,131.16
p-47,l-28,c-140,2023-06-15,20,177.16
p-42,l-39,c-83,2024-12-22,8,25.36
p-3,l-33,c-42,2025-12-06,16,132.08
p-44,l-4,c-143,2025-01-11,20,160.2
p-21,l-20,c-79,2024-10-05,5,24.74
p-30,l-20,c-106,2024-12-03,6,9.98
p-37,l-7,c-102,2025-02-02,19,48.93
p-15,l-22,c-194,2023-10-30,17,167.54
p-26,l-35,c-43,2025-05-16,3,9.3
p-17,l-8,c-105,2025-08-07,18,172.5
p-1,l-44,c-121,2025-04-24,8,46.19
p-5,l-40,c-164,2024-10-03,4,15.93
p-5,l-17,c-43,2023-04-30,18,76.98
p-26,l-40,c-161,2023-12-07,3,16.25
p-17,l-22,c-161,2025-03-19,12,110.11
p-11,l-27,c-175,2025-07-07,7,49.53
p-21,l-35,c-156,2023-09-22,7,25.85
p-1,l-35,c-88,2023-12-15,10,48.76
p-8,l-19,c-152,2024-10-24,19,62.9
p-10,l-12,c-1,2025-03-12,19,110.07
p-5,l-35,c-129,2024-02-25,18,114.39
p-39,l-12,c-23,2023-02-16,13,77.13
p-23,l-12,c-159,2023-11-07,8,38.99
p-46,l-44,c-95,2025-08-25,4,5.86
p-2,l-16,c-153,2023-07-30,4,35.46
p-22,l-16,c-101,2025-06-15,12,22.02
p-12,l-17,c-45,2023-09-22,19,164.61
p-36,l-9,c-183,2025-09-05,7,39.55
p-50,l-7,c-88,2024-08-15,18,154.65
p-3,l-5,c-164,2023-12-06,2,16.21
p-20,l-10,c-33,2023-08-19,8,44.18
p-38,l-46,c-5,2025-03-05,2,10.73
p-2,l-19,c-101,2025-02-27,4,5.93
p-36,l-20,c-164,2025-05-18,20,46.25
p-2,l-15,c-26,2023-10-02,3,14.06
p-18,l-45,c-174,2025-08-12,15,126.98
p-12,l-39,c-148,2024-02-23,7,12.52
p-14,l-48,c-157,2024-12-29,13,72.61
p-6,l-26,c-11,2023-09-17,12,24.73
p-48,l-13,c-99,2023-07-21,14,52.97
p-44,l-45,c-113,2024-09-23,13,92.19
p-18,l-19,c-117,2023-08-14,14,54.08
p-28,l-37,c-71,2024-03-28,9,81.55
p-17,l-32,c-167,2023-06-28,9,84.56
p-35,l-37,c-35,2024-03-07,10,14.01
p-22,l-37,c-161,2023-10-10,13,129.69
p-37,l-12,c-6,2025-01-06,11,54.94
p-12,l-26,c-79,2024-08-23,16,132.22
p-38,l-8,c-181,2024-06-13,2,11.48
p-18,l-42,c-2,2025-11-16,2,2.1
p-36,l-1,c-26,2023-02-11,9,83.23
p-20,l-12,c-124,2023-03-17,2,9.53
p-19,l-9,c-47,2023-08-12,19,118.18
p-23,l-1,c-198,2023-03-05,7,43.82
p-35,l-24,c-68,2024-06-15,8,57.3
p-39,l-29,c-27,2025-02-26,10,32.52
p-5,l-49,c-11,2025-05-16,16,61.73
p-35,l-49,c-76,2024-11-03,4,23.82
p-12,l-17,c-9,2025-09-17,16,95.56
p-2,l-28,c-67,2025-07-08,10,74.62
p-4,l-14,c-84,2024-10-05,20,156.83
p-2,l-33,c-81,2023-10-26,12,115.8
p-28,l-6,c-166,2025-08-25,5,43.7
p-39,l-43,c-75,2025-05-18,13,79.49
p-45,l-24,c-11,2023-07-10,6,47.94
p-50,l-14,c-111,2025-06-17,20,102.5
p-47,l-19,c-118,2023-11-07,18,100.72
p-23,l-47,c-30,2023-03-14,13,84
p-8,l-26,c-68,2024-06-21,20,190.78
p-30,l-46,c-167,2024-08-09,9,70.13
p-21,l-28,c-196,2025-03-25,20,78.56
p-46,l-13,c-57,2023-12-07,5,22
p-38,l-5,c-77,2025-09-30,17,122.98
p-2,l-48,c-53,2023-03-23,4,11.25
p-5,l-16,c-200,2024-06-30,14,68.26
p-49,l-24,c-198,2024-11-13,11,76.97
p-2,l-38,c-162,2023-11-21,20,117.85
p-50,l-18,c-127,2023-01-29,1,4.83
p-9,l-5,c-56,2025-10-06,9,80.33
p-43,l-44,c-141,2024-08-16,5,47
p-41,l-16,c-179,2024-11-20,1,8.57
p-19,l-34,c-192,2024-09-02,2,18.8
p-28,l-16,c-138,2023-01-05,4,11.5
p-25,l-42,c-29,2023-02-26,15,95.45
p-49,l-50,c-102,2025-02-27,17,23.29
p-9,l-29,c-41,2024-09-18,3,4.73
p-2,l-49,c-27,2025-07-18,19,186.11
p-11,l-47,c-192,2023-09-10,9,73.99
p-22,l-37,c-106,2025-07-07,12,43.23
p-25,l-13,c-78,2023-09-20,3,11.34
p-13,l-3,c-108,2024-10-13,20,172.78
